global_max_products,global_max_difference_products,global_max_all_price,global_max_difference_all_price,global_max_shops,global_max_difference_shops,global_max_price,global_max_difference_price,global_min_products,global_min_difference_products,global_min_all_price,global_min_difference_all_price,global_min_shops,global_min_difference_shops,global_min_price,global_min_difference_price,difference_left_products,difference_left_difference_products,difference_left_all_price,difference_left_difference_all_price,difference_left_shops,difference_left_difference_shops,difference_left_price,difference_left_difference_price,difference_right_products,difference_right_difference_products,difference_right_all_price,difference_right_difference_all_price,difference_right_shops,difference_right_difference_shops,difference_right_price,difference_right_difference_price,local_min_products,local_min_difference_products,local_min_all_price,local_min_difference_all_price,local_min_shops,local_min_difference_shops,local_min_price,local_min_difference_price,local_max_products,local_max_difference_products,local_max_all_price,local_max_difference_all_price,local_max_shops,local_max_difference_shops,local_max_price,local_max_difference_price,month
11,4,12,5,10,3,2,4,8,8,8,9,8,8,9,10,6.5476190476190474,-13.875,5.855600705262792,-13.971057280641748,3.1578947368421053,-3.6666666666666665,1.6832341664290644,-1.500735773298765,5,3,3,3,5,4,2,2,91.66666666666667,-0.9487179487179487,56.94223134211444,-1.207782478244796,20.0,-1.375,1.1203052901582506,-0.18610475455596448,7,9,7,10,7,9,10,9,31
5,3,5,3,3,3,9,6,14,16,14,15,7,9,13,14,20.871641791044777,-1.3418793503480277,15.68730424737356,-1.1550050044989753,1.6271186440677967,-1.032258064516129,1.1992191482997894,-0.811554225916829,3,5,4,5,1,3,4,5,6.919346857991093,-1.010306576993624,5.266185621611751,-1.020418105811672,1.0909090909090908,-5.333333333333333,1.5704475764882384,-0.963367613420596,15,17,15,16,8,11,13,13,49
5,5,5,5,4,4,3,4,4,6,4,6,2,4,5,5,30.365671641791046,-46.964285714285715,22.503791496973744,-30.102918847167615,12.142857142857142,38.0,1.4309100490272413,-0.9033447299928407,2,2,3,2,1,4,4,1,4069.0,-0.9647835656639765,3147.9066201032483,-0.9402439751893681,85.0,-0.5671641791044776,1.2385680620657364,-1.1188539316045287,4,5,5,5,2,3,5,4,21
4,4,4,4,4,4,4,6,6,9,6,8,6,6,10,12,976.0,-263.0,1717.8396807758359,-498.1624481548439,92.0,-40.0,2.0389122368080743,1.0,1,2,1,2,1,3,0,4,2.149779735682819,-1.3556701030927836,2.078026369895866,-1.573134358934402,1.15,-5.714285714285714,1.1188180762118405,-3.771324139445993,7,10,7,9,6,6,9,12,31
8,4,7,5,7,6,4,2,15,16,16,16,7,10,15,18,142.20338983050848,-11.727699530516432,118.3789284747841,-11.826012390185868,9.6,-1.7333333333333334,1.013660861068053,-0.6009806401416823,2,3,2,3,3,1,3,2,6.9858451290591175,-1.0988269794721408,5.563914517147718,-1.1086133984976616,1.1162790697674418,-10.4,1.6000126431980288,-6.181829318763446,15,16,16,16,9,10,15,18,49
4,4,4,3,3,4,2,3,16,16,16,16,13,12,14,14,17.48095238095238,-1.0474943904263276,14.547391090340202,-1.0762080303579702,2.5945945945945947,-2.1818181818181817,1.3753618839009543,-1.6645207642750706,1,6,1,4,1,1,7,5,6.201013513513513,-0.9582620595278823,4.628703253885679,-0.9964718848633076,1.1294117647058823,-1.5,1.4954404540682698,-1.6353385007110195,17,16,17,16,13,13,14,14,49
2,1,2,1,0,2,1,4,1,1,1,1,0,1,1,2,120.57142857142857,81.85714285714286,198.74634951538494,132.59631988826342,29.666666666666668,12.0,1.7086723519920686,1.0,0,1,0,1,0,1,0,3,1.2135154565061108,-6.031578947368421,1.176546786149221,-7.060690866761267,1.0,36.0,1.036582895447037,-16.583155391477238,0,1,0,1,0,0,1,2,7
0,0,0,0,0,1,2,3,3,3,3,3,1,1,3,3,304.6666666666667,-3.217589576547231,291.1479660083405,-3.7359566529519177,30.0,-22.0,1.3365762514972779,1.0,1,3,1,2,1,2,4,3,1.0,1.0,1.0,1.0,1.0,-11.0,1.2531272373990594,-4.263290556335835,4,4,4,4,2,2,3,3,12
8,5,7,3,5,3,0,3,5,5,5,5,5,4,4,5,2.5555555555555554,-1.402061855670103,2.888963932994152,-1.7000045992939594,2.242424242424242,-3.2222222222222223,3.0286018967505695,-1.9401028482953568,6,2,4,2,4,4,2,3,391.0,-1.1791907514450868,167.92701743887844,-1.1853484702681143,37.0,-0.8055555555555556,1.0,-0.2912039030142449,4,6,4,6,4,6,4,5,17
3,3,3,4,3,4,1,5,9,10,9,10,6,7,9,11,1713.0,-5.207142857142857,1604.7023783062903,-59.466612346253726,93.0,29.0,1.0,1.0,0,6,0,5,0,2,1,1,1.48762483716891,-1.588235294117647,1.4184698091962182,-1.5503119826946568,1.1341463414634145,-7.25,1.5496426418668734,-2.819363935453548,9,10,9,10,6,7,10,11,31
5,3,5,3,4,5,3,5,7,7,8,8,7,7,6,7,7.3538461538461535,-1.6024096385542168,11.235836897738588,-2.5994137602763714,5.133333333333334,-2.2857142857142856,2.9979412078965613,-1.0536365087683168,2,4,1,4,0,4,3,3,22.761904761904763,-0.7169811320754716,18.345432657436593,-0.6760101684705947,4.277777777777778,-0.48484848484848486,1.0837548306437814,-0.18694052765548705,5,8,7,9,6,7,6,6,30
0,0,0,0,0,3,1,3,3,4,2,4,1,2,3,3,1511.25,-2.4153596538669553,1449.81335298873,-2.6085455676577096,90.0,23.0,1.3091429273428388,1.0,0,3,0,2,0,1,3,5,1.0,1.0,1.0,1.0,1.0,-23.0,1.2634617423318828,-3.956458903029573,3,4,2,4,1,2,2,3,13
6,4,6,5,5,3,0,3,15,14,15,16,13,13,13,16,9.079320113314447,-0.9890068233510235,6.722127412237598,-1.2675962583376914,1.6666666666666667,-3.6666666666666665,1.8454099927084509,-1.1811216850261594,2,7,2,6,1,5,4,3,27.39316239316239,-1.4698591549295774,16.21685892183597,-0.9803381256460637,2.159090909090909,-0.5,1.0,-0.286836330093111,14,15,14,17,13,13,14,15,47
2,2,2,2,4,3,1,2,2,3,2,4,1,3,2,4,13.347826086956522,-23.897435897435898,9.651750125554692,-14.575908041525585,2.1707317073170733,-3.8333333333333335,1.4418202832409432,-1.0151416702373592,3,2,3,2,3,2,2,2,13.797752808988765,-1.0799536500579374,11.005446485117158,-0.9912624258680661,3.2962962962962963,-0.5476190476190477,1.4326599726437772,-0.2541005562592849,2,3,2,4,1,3,3,3,12
3,3,3,3,4,6,4,7,13,14,13,15,8,10,13,14,1982.0,-0.9784083898827884,2602.475326092347,-1.0793755467868382,96.0,-54.0,1.770535074210122,1.0,1,4,2,4,0,3,2,3,4.770156438026474,-1.1389587073608618,4.06061425390734,-1.1850642327201086,1.1294117647058823,-6.0,1.3917911526440119,-2.6238818456068733,13,15,14,16,11,10,13,14,48
1,2,1,2,2,4,4,4,8,11,7,11,7,7,12,14,910.0,-1.2504258943781943,682.8393574927771,-1.1154273378550368,94.0,-0.6065573770491803,2.6144070226098366,-0.7653588514047958,1,5,2,4,1,6,1,9,910.0,-0.5694336695112491,1014.7864426554659,-0.5739216694861535,47.0,-0.5211267605633803,1.563140769718576,-2.3490134031640615,8,11,7,11,4,8,12,14,43
3,2,2,2,3,3,5,3,18,17,18,17,9,11,16,18,8.879179331306991,-0.7997428103811083,5.893250558217699,-0.78423094383522,1.5,2.3333333333333335,1.4324707364177656,-1.8491684291742638,3,5,3,6,0,7,6,1,3.9738139772147596,-0.8905233012236397,3.2992217390324554,-0.7732137714805519,1.0909090909090908,-1.1666666666666667,1.5753739219040988,-0.9303390508612296,17,17,17,17,8,10,17,18,49
1,1,1,1,1,3,1,4,3,3,3,3,1,1,3,3,3510.0,-243.54545454545453,4314.943999177967,-311.07947337712426,85.0,41.0,1.4052418525957013,1.0,0,2,0,2,0,2,1,2,3.25,-1.1024691358024692,3.3746034082879364,-1.118674480168527,1.0759493670886076,-0.5189873417721519,1.038339510242442,-0.8446393931520993,2,3,2,3,0,0,3,3,11
5,7,3,4,2,3,0,5,8,9,8,10,4,6,8,10,3001.0,-89.33333333333333,4971.734946989398,-2.8462037270888496,93.0,-50.0,2.495312233802259,1.0,0,3,1,4,0,2,2,3,3.074795081967213,-0.9781021897810219,2.109840075878408,-1.0085234565242072,1.0449438202247192,-16.666666666666668,1.0,-0.8388799180812099,7,8,7,9,5,7,9,11,32
8,2,6,2,5,2,11,2,12,14,12,14,4,8,13,15,522.625,-18.119266055045873,437.3879982668977,-16.346496133832627,94.0,-17.5,1.0,1.0,0,6,0,3,0,4,9,4,10.05048076923077,-2.5483870967741935,10.947335348786211,-2.17893294518441,6.714285714285714,-0.5645161290322581,1.3402258285863407,-12.160813148809863,11,13,12,13,6,7,14,16,47
3,4,2,2,3,4,3,6,11,12,11,12,7,11,8,12,3784.0,-1.909373060211049,62639.9550056243,-0.9961713244366381,92.0,-23.0,30.258342707161603,-3.7726690357047894,0,5,2,6,0,4,2,4,7.52286282306163,-0.9811802232854865,3.908617929890158,-1.0629719473703059,1.108433734939759,-11.5,8.307494338068766,-0.9669512633365965,11,13,12,13,7,12,9,12,31
2,2,2,2,6,5,2,4,12,14,14,16,9,13,12,14,7790.0,-1.6214953271028036,10259.10987283898,-1.6342543114483044,96.0,-37.0,3.8481481880362134,-1.2129589941420207,0,5,0,6,0,3,1,1,10.345285524568393,-0.9104956268221575,7.6993198015645605,-0.914685914404436,1.1162790697674418,-2.176470588235294,1.5244559369883848,-1.754754030591153,12,15,14,17,12,15,11,14,46
4,3,3,3,5,3,5,1,19,19,19,19,8,11,20,19,11.025706940874036,-1.1778439002059968,8.138261839233587,-1.1814683519789335,1.5483870967741935,5.5,1.1560988566866233,-0.9524690818400943,1,5,1,6,0,5,7,3,4.126022126022126,-0.9294680754989615,3.4957073116997806,-0.9051959176632061,1.103448275862069,-2.75,1.5748340393599767,-1.6911616840538686,19,18,19,18,9,12,20,20,49
3,2,3,2,2,4,1,3,2,3,3,3,3,3,4,3,26.642857142857142,-1.7903225806451613,26.34881162847963,-1.8643041572352592,11.285714285714286,-0.8846153846153846,1.6505164053493897,-1.4205409933659785,0,4,0,4,0,3,3,2,12.433333333333334,-1.2287822878228782,9.707928534913572,-0.8996086190505309,2.8214285714285716,-0.5111111111111111,1.0104598517729628,-0.19419206726432994,1,4,2,4,2,4,3,3,15
4,5,4,5,6,1,5,1,15,16,14,16,13,13,14,16,28.58641975308642,-1.9917672886937432,23.90975952808218,-1.7696496498331828,7.833333333333333,-0.9230769230769231,1.2463475761039293,-0.7479077550676555,6,4,7,4,3,5,3,6,3.9245762711864405,-1.164260506897658,3.369820762078328,-1.1979531518760471,1.146341463414634,-6.0,1.5097867242803198,-10.218265039053506,16,16,15,16,13,13,14,16,49
0,2,0,2,0,2,1,4,1,2,1,3,1,1,3,4,644.0,-70.675,641.7588518099549,-85.53658915973386,81.0,-46.0,1.1200329421453572,1.0,1,3,1,3,0,2,2,4,1.0,-0.7316252587991718,1.0,-0.7512111551112735,1.0,-0.5679012345679012,1.3447544987877345,-0.8959488234773345,2,3,2,3,1,2,3,4,11
1,1,1,1,1,2,1,1,1,0,1,0,1,0,0,1,1.5547765118317265,1.0,1.545519016809182,1.0,1.064516129032258,1.0,1.0,-0.20982547434581547,1,1,1,1,0,2,1,1,2.4334705075445817,-0.6057416267942584,2.4304158822610415,-0.5997272914782114,1.0153846153846153,-0.06153846153846154,1.005989893959155,-0.0012552546965616516,0,1,0,1,0,0,1,0,3
1,1,0,2,0,2,3,4,2,5,3,7,2,2,6,6,207.0,-4.064516129032258,236.5068790731354,-2.488047249855273,53.0,-4.25,1.8011404779145548,-1.8011404779145548,0,3,0,3,0,3,0,1,2.5555555555555554,-1.0,1.0,-1.2152887766307165,1.0,-17.0,1.6666105612737652,-5.182878623051808,2,6,3,8,2,4,5,6,19
0,1,0,1,0,2,0,6,1,3,1,3,0,2,1,3,2027.0,-24.72093023255814,2865.9821403057576,-42.55989108530852,84.0,-50.0,1.413903374595835,-1.412773253321903,0,3,0,4,0,2,0,3,1.0,-0.5244203256043414,1.0,-0.530654281076398,1.0,-0.5952380952380952,1.0,-0.9992007082702841,1,3,1,3,0,2,1,3,8
4,5,3,5,7,5,8,6,13,14,14,16,10,11,16,16,5.830845771144278,-2.900726392251816,3.9608638866522545,-2.2556684262015634,1.6271186440677967,10.0,1.0639697058551312,-1.1768261580750703,0,6,0,6,0,5,6,3,2.7904761904761903,-0.9034690799396682,2.2143508270563346,-0.8514356599069209,1.1162790697674418,-2.0,1.5019743339602225,-1.3411590755366627,13,14,14,16,9,12,16,16,49
2,4,2,4,3,2,0,3,5,7,4,8,2,7,4,7,5021.0,-219.11111111111111,6685.621651785715,-234.64695874096128,91.0,-47.0,4.527408722419248,-4.459727385377943,2,4,1,4,0,3,0,2,1.2339641189481445,-4.667455621301775,1.2359686637657443,-3.4747237096976757,1.0833333333333333,-11.75,1.0,-1.0,5,8,3,8,1,8,4,8,20
8,8,6,9,6,6,9,6,16,17,17,17,7,11,15,16,11.47872340425532,-2.5203116304952697,6.48901622378508,-1.7176716581080038,1.5833333333333333,1.0,1.0,-0.980895018708688,0,3,0,3,0,3,4,1,6.089164785553048,-1.046441774491682,4.319926424131052,-1.0860216654662325,1.1176470588235294,-1.6,1.7689466335714779,-1.9108077388190556,15,17,16,17,6,9,16,16,49
1,1,1,1,1,1,3,3,6,6,6,6,4,4,5,7,123.57894736842105,-2.597315436241611,83.27601477472498,-2.320849965727191,14.0,-0.32075471698113206,1.4172181609647363,-4.899117511797927,1,2,1,2,1,2,2,4,54.604651162790695,-0.8394793926247288,49.9801407879669,-0.7801526795155751,3.652173913043478,-0.2786885245901639,1.487119459352941,-0.39783474467698243,5,7,5,7,2,4,6,6,21
2,1,2,1,3,5,1,3,4,4,5,4,5,5,5,6,17.91780821917808,-2.0046554934823093,14.28706878153111,-2.154167662635355,1.7755102040816326,-1.0,1.8221413542216824,-89.89023859668595,2,3,2,3,4,4,2,3,201.23076923076923,-0.9046218487394958,252.1808549008921,-0.901583750679071,87.0,-0.45454545454545453,1.675343536090189,-0.592776768065732,4,5,4,5,4,6,5,5,17
8,5,7,5,5,6,2,7,14,18,15,19,9,11,14,15,200.3939393939394,-4.619140625,144.3758665883847,-3.073562117375673,8.727272727272727,25.0,1.6858204767390277,-0.6165886155852568,0,8,0,7,0,8,6,2,17.72922252010724,-1.133477114785526,10.631719975392617,-1.113842822405091,1.391304347826087,-0.36231884057971014,1.0109394936605385,-0.14617682560790485,13,18,14,19,9,11,14,14,48
3,1,2,1,1,2,2,3,8,9,6,9,3,5,9,9,5.014851485148514,-1.1225490196078431,4.186058406868581,-1.0896469147953958,1.6206896551724137,-0.48148148148148145,1.4637675490758817,-0.8163645200372154,2,6,2,5,1,4,4,4,67.53333333333333,-0.5915402001937359,65.09569421272933,-0.6040165163694123,6.714285714285714,-0.1625,1.3716137859986488,-0.2320494306257707,8,9,6,9,2,6,9,9,27
7,7,7,6,4,1,4,4,15,14,17,17,15,13,14,16,5.518716577540107,-2.3680473372781066,4.968648491027706,-3.0950704580804973,1.507936507936508,-14.0,2.048071811164507,-2.249721143163645,1,8,0,7,0,4,4,2,4.391489361702128,-0.8368883312421581,3.294494562074848,-0.8916563472602069,1.1585365853658536,-2.3333333333333335,2.1360666800501997,-0.9419883252567196,15,15,17,18,14,15,14,15,49
2,4,2,6,4,3,8,6,13,13,13,13,9,12,14,14,10.632241813602015,-2.299860529986053,6.122737673340382,-2.0900125732481714,1.7142857142857142,-2.125,1.3943474448278907,-1.0624688893110152,0,4,1,4,0,3,5,2,5.978753541076487,-0.53125,4.25968138146169,-0.6793204862446044,1.3333333333333333,-1.1333333333333333,1.7671445528576442,-1.4394565440079627,13,13,14,13,10,11,14,14,49
2,2,2,3,0,2,4,5,3,4,3,4,1,4,4,3,101.73333333333333,-30.176470588235293,110.3755481379671,-41.44985956356681,45.0,25.0,1.4280708941886047,1.0,0,2,0,2,0,3,0,7,2.0705563093622796,-0.7328571428571429,1.5967631618159897,-0.8166169963192663,1.0,-5.0,1.3162554094002847,-4.185339386288354,2,3,2,3,1,4,3,3,16
3,3,3,3,2,2,1,3,5,5,5,5,3,4,4,5,7.48989898989899,-1.452581032412965,6.640099553685499,-1.4486232320009509,1.4918032786885247,5.5,1.235882147499972,-3.0013252269822575,2,2,2,2,1,4,2,4,39.54666666666667,-1.1080586080586081,31.476027108612392,-1.1150388503622348,2.2195121951219514,-0.24444444444444444,1.2633002012650778,-0.19190867496667205,5,5,5,5,2,4,4,5,12
2,2,2,2,1,1,6,5,3,3,3,5,4,4,3,5,1185.8333333333333,-609.5,897.4366324991693,-778.7898628472446,91.0,-52.0,1.4128537102834795,1.0,1,2,0,2,0,3,1,4,11.329617834394904,-0.9413127413127413,8.294026542165538,-0.979308169902242,1.0705882352941176,-17.333333333333332,1.413565462741725,-2.657802515954306,3,4,3,5,3,5,2,5,18
3,3,2,3,3,4,5,6,8,11,8,11,4,8,8,11,3996.0,-21.161676646706585,4557.226405256022,-25.638202921110032,94.0,-17.25,1.876942329752842,-1.8179797979797983,0,4,1,5,0,5,2,1,7.455223880597015,-1.0527256478999107,4.860636792253457,-1.1036714555823586,1.146341463414634,-6.2727272727272725,1.9042731477237271,-3.3311123449935214,8,12,9,12,5,8,8,11,29
3,3,3,3,3,2,0,1,6,6,7,6,6,6,5,6,16.479166666666668,-2.184959349593496,10.655669096823841,-2.4864046716595225,2.5277777777777777,-1.0,2.1651531148578926,-1.6226125407489627,2,2,1,3,2,3,1,4,20.545454545454547,-0.7418909592822637,10.342876344181908,-0.7325344868965444,3.1379310344827585,-0.7037037037037037,1.0,-0.4248075337466522,6,6,6,7,5,7,5,5,19
1,4,2,4,1,5,2,5,7,10,7,10,4,5,7,10,96.5,37.166666666666664,193.38605628824948,72.57298312840636,18.0,6.2,2.0534265693260174,1.0,0,3,0,3,0,1,0,4,1.151093439363817,-1.7605263157894737,1.4474061873927104,-1.7102190984097354,1.0588235294117647,-10.333333333333334,1.078763056519535,-13.20795064728362,7,10,7,10,4,4,7,10,26
2,3,3,3,5,3,3,4,4,5,4,5,2,3,5,4,2751.5,-13.219330855018587,2534.137058823529,-15.879955557102011,92.0,-3.3181818181818183,1.5006895101205233,1.0,1,4,1,4,0,2,2,5,4.90026714158504,-0.8131717356505831,3.455398457274261,-0.9144778138162749,1.0823529411764705,-0.8588235294117647,1.1750579380656854,-0.831421311949041,5,5,4,5,1,2,4,4,16
2,4,2,3,5,3,7,5,7,9,7,9,5,7,8,8,510.25,-503.75,394.94561961017394,-404.0122425762415,96.0,-20.666666666666668,1.1242960550556855,1.0,1,4,1,5,1,3,4,7,3.0439970171513795,-0.6683250414593698,2.6675088252156542,-0.6239640268042371,1.0909090909090908,-0.6813186813186813,1.414178711971959,-1.1171819310869007,8,9,8,9,5,5,7,8,29
3,3,3,3,2,2,0,2,4,5,4,5,4,4,4,5,8.622418879056047,-1.6036217303822937,7.206002293558927,-1.6093432749729755,1.4444444444444444,-14.0,1.3414469102317212,-1.1708695155737858,2,2,2,2,1,3,3,4,47.145161290322584,-1.0907846715328466,35.14500717898611,-1.087328487388364,2.676470588235294,-0.2545454545454545,1.0,-0.2120973068256512,4,5,4,5,3,5,4,5,12
0,0,0,0,0,1,5,6,8,10,7,9,5,11,10,14,3908.0,-1.1222502704652002,4859.3443548387095,-1.4352097752220714,88.0,-0.6119402985074627,2.31978577703692,-1.2549255263065575,2,6,1,6,1,5,0,4,1.0,1.0,1.0,1.0,1.0,1.5185185185185186,1.9572332642540682,-1.0,8,11,7,10,6,11,9,13,36
1,2,1,2,1,2,3,1,1,1,1,1,1,1,1,1,129.8,57.84,113.45419642557758,49.01645821457713,45.5,21.0,1.015736434708369,1.0,0,1,0,1,0,2,3,3,1.141801548205489,-3.588089330024814,1.122481271905334,-3.9594127674020085,1.0459770114942528,-14.0,1.1620776787364666,-13.883983774441441,1,1,1,1,1,1,1,2,9
5,1,5,1,2,2,2,4,9,11,9,11,4,6,10,10,7.610738255033557,-1.1170982482863672,6.07568383252992,-1.178475454593727,2.159090909090909,-1.5454545454545454,1.4265059880459832,-1.7004684858684194,3,6,3,5,2,5,4,6,29.582608695652173,-1.2945719329214476,25.028949788431177,-1.4794232358786645,2.317073170731707,-1.0408163265306123,1.533701536965928,-0.36138425008999137,9,11,9,11,4,6,9,10,28
5,4,6,4,3,4,3,2,16,16,16,17,6,9,13,16,7.306188925081433,-2.402854877081681,5.820659320427959,-2.0678682091903573,1.5483870967741935,4.0,1.2046259011823688,-0.9038141392893642,1,4,1,4,0,4,4,6,2.988674217188541,-1.0441075120606478,2.5156120165750866,-1.0507439776194825,1.0909090909090908,-1.6,1.3727031202059856,-1.6103582043013707,16,16,16,17,9,11,13,16,49
3,1,3,1,4,4,12,2,10,15,10,15,8,9,11,14,8.568560606060606,-1.2740740740740741,6.448983476693847,-1.672039682197273,1.5932203389830508,9.0,1.0,-1.5089744167604175,1,4,1,4,0,3,21,4,1.4907736918413075,-1.101779359430605,1.7641924366422272,-1.0418957238455013,1.0681818181818181,-2.25,2.0905579179548823,-1.0566409035617423,11,15,11,15,7,9,12,14,49
3,2,3,2,6,6,1,3,15,17,15,17,8,12,16,17,14.94475138121547,-1.0244409776391055,10.426021981658238,-0.9487654565201118,1.84,-1.0588235294117647,1.7094514070841533,-1.1520282333393237,2,5,2,4,1,1,4,2,5.97130242825607,-1.2034208918753817,3.8833624234969832,-1.066389696333532,1.1358024691358024,-1.8,1.1488013770160685,-0.9654496161227591,16,18,16,18,10,12,16,16,49
5,4,5,4,5,5,8,5,14,16,15,16,7,11,14,16,11.841584158415841,-1.0786293189250675,7.5236491863935,-2.486624546882019,1.6271186440677967,3.3333333333333335,1.0,-0.6912815473179729,0,4,1,4,0,7,2,0,4.4479338842975205,-1.0281919219300624,3.047796334961545,-1.121933465446036,1.1162790697674418,-1.25,1.907336708470843,-1.1853444735834653,14,17,15,17,10,12,15,15,49
4,3,4,3,6,3,5,4,13,17,13,17,14,16,13,16,10.921708185053381,-1.1665847665847666,7.833347363410507,-1.0721450994726207,1.540983606557377,-1.0588235294117647,1.6328775755690133,14.531919244939077,4,2,5,2,0,6,0,5,6.474683544303797,-0.9945538332635107,5.171671182926659,-0.9998776741334673,1.3428571428571427,-1.0,1.5681414519251369,-1.7821192269670028,13,17,13,17,14,16,13,16,49
4,4,4,4,4,5,2,3,15,16,15,16,13,14,13,16,14.869888475836431,-1.0451522576128807,13.008049514566467,-1.106031686379999,2.4,-2.2222222222222223,1.4925143652998987,-1.2889188541135954,1,5,1,6,1,1,9,3,8.810572687224669,-0.8918757467144564,6.467639748953119,-0.9150752173009592,1.1851851851851851,-2.0,1.3747099598389085,-1.3820586791843965,16,16,16,16,15,14,13,15,49
2,3,1,3,2,3,3,2,5,5,5,5,2,3,3,4,4031.0,-302.0,5015.434875228241,-307.7059689331616,90.0,58.0,1.0070289563766157,1.0,1,4,1,5,0,1,2,2,1.45628612716763,-3.2619261926192618,1.39478270775093,-3.3327380840545495,1.0465116279069768,-19.333333333333332,1.4688639457150714,-3.4904753805595714,5,6,5,6,1,2,3,5,19
3,4,3,4,2,6,6,7,5,8,5,8,2,4,7,7,5665.0,-176.16666666666666,5155.240684471453,-137.26878468199283,96.0,23.0,2.585109575258662,1.0,0,3,0,4,0,3,1,2,10.749525616698293,-1.059118236472946,9.574262960087486,-1.0706454423947618,1.411764705882353,-0.3382352941176471,1.2661051581718472,-0.9787392846980945,4,8,4,8,2,3,7,7,26
1,1,1,1,2,4,8,1,5,9,5,8,8,9,8,10,12.05982905982906,-4.819277108433735,8.782760569142578,-2.2396096755743296,2.875,-0.7727272727272727,1.2353839004216138,-0.8989366995383112,2,4,2,4,1,5,1,7,38.13513513513514,-0.5822416302765647,27.996360870002974,-0.40706449526735056,6.571428571428571,-0.22077922077922077,1.6221316412182714,-0.2658643854074344,5,9,5,8,7,10,8,10,33
4,5,4,5,2,1,7,3,4,6,5,6,5,6,8,9,46.63636363636363,26.204545454545453,60.44418984718549,37.507786744843,11.0,3.875,1.4888487280207718,1.0,1,5,1,6,1,5,1,4,4104.0,-1.2458130740140465,5691.502908514014,-1.3949464357699193,88.0,-0.38271604938271603,1.5930899696087364,-0.7822757003205746,5,6,5,6,5,6,8,10,23
7,2,7,2,3,5,3,5,11,14,11,14,7,12,12,14,971.0,-6.0,1347.9532976648832,-7.106042268127521,89.0,-4.666666666666667,1.7760034259610091,1.0,0,6,2,8,0,4,3,2,2.368292682926829,-2.076923076923077,2.0018905208846194,-2.1241836462253625,1.2027027027027026,-1.4,1.2893152694064909,-1.000200046677558,11,15,12,15,7,12,13,15,46
4,4,3,3,3,2,13,6,14,17,15,18,15,15,14,19,4.938911022576361,-2.391509433962264,3.633554724634822,-3.858020884330181,1.5238095238095237,-0.9375,1.0910107035754744,-0.9902554980437543,2,4,2,4,0,5,6,3,6.605683836589698,-0.9410672853828306,5.498059286056271,-0.9342973977345795,1.103448275862069,-3.75,1.590032550603521,-1.3644830205591019,15,17,16,18,15,15,14,18,49
